Rank,Points,Name,Country,Hand,Age,Category,Scrape_Date,id
437,0.000,MUSTAFA Mohammed,IRAQ,R,14,Sabre_Men_Junior,2024-06-27 03:18:24,7880
438,0.000,AL MALIKI Muslim,IRAQ,L,15,Sabre_Men_Junior,2024-06-27 03:18:24,7881
439,0.000,JADHAV Shreyash Avinash,INDIA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7882
440,0.000,MOULIC Mairon Jeremiah,PHILIPPINES,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7883
441,0.000,GOLDFELD Vladimir,ISRAEL,R,14,Sabre_Men_Junior,2024-06-27 03:18:24,7884
442,0.000,CHIANG Enno,NETHERLANDS,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7885
443,0.000,HOLZ William,USA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7886
444,0.000,ALKINDI Abdulla,UNITED ARAB EMIRATES,R,14,Sabre_Men_Junior,2024-06-27 03:18:24,7887
445,0.000,LEE Jia Cheng,MALAYSIA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7888
446,0.000,GIM Leeoh,AUSTRALIA,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7889
447,0.000,DE SOUZA CABRERO Yorrick Alfonso,PUERTO RICO,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7890
448,0.000,FERJANI Rayene,TUNISIA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,7891
449,0.000,ALEBRI Hazza,UNITED ARAB EMIRATES,R,14,Sabre_Men_Junior,2024-06-27 03:18:24,7892
450,0.000,FENG Leo,USA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7893
451,0.000,CHAINAKEN Supanut,THAILAND,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7894
452,0.000,PLASTOW Mattia,GREAT BRITAIN,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,7895
453,0.000,BADSER Lakshay,INDIA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7896
454,0.000,WONAME Kaden,GHANA,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7897
455,0.000,ROSAROS Julian Guile,PHILIPPINES,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7898
456,0.000,OUCHIOUCHA Mohamed Yacine,TUNISIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7899
457,0.000,PERSSON Malte,SWEDEN,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7900
458,0.000,KUAN Hok Io,"MACAO, CHINA",R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7901
459,0.000,SEIXO Rodrigo,PORTUGAL,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7902
460,0.000,CAMPBELL Stuart,NEW ZEALAND,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7903
461,0.000,ROSSETTI Alexandre,SWITZERLAND,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7904
462,0.000,RAATIKAINEN Teemu,FINLAND,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7905
463,0.000,SAAD Yacine,ALGERIA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7906
464,0.000,SAINT-PIERRE-MENARD Colin,CANADA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7907
465,0.000,AINOUCHE Adam Anis,ALGERIA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7908
466,0.000,BOUNACEUR Mohammed Belsem,ALGERIA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7909
467,0.000,BRANCO Tomas,PORTUGAL,L,20,Sabre_Men_Junior,2024-06-27 03:18:24,7910
468,0.000,CONTRERAS Ismael,DOMINICAN REPUBLIC,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7911
469,0.000,BENAISSA Youcef,ALGERIA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7912
470,0.000,PAIM Antonio,BRAZIL,L,17,Sabre_Men_Junior,2024-06-27 03:18:24,7913
471,0.000,SWIFT Rhys,BERMUDA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7914
472,0.000,ALMUTIRI Mohsen,SAUDI ARABIA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,7915
473,0.000,HASSINE Mohamed Nour,TUNISIA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7916
474,0.000,WIGHTMAN Fergus,BERMUDA,R,14,Sabre_Men_Junior,2024-06-27 03:18:24,7917
475,0.000,REIFSCHNEIDER Enrico,GERMANY,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7918
476,0.000,CERASI Liam,IRELAND,L,18,Sabre_Men_Junior,2024-06-27 03:18:24,7919
477,0.000,OLSSON Ryan,GREAT BRITAIN,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7920
478,0.000,FERRER Juan Pablo,MEXICO,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7921
479,0.000,KHURANA Aum,GREAT BRITAIN,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7922
480,0.000,PLANTINGA Mika,NETHERLANDS,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7923
481,0.000,TREJO Victor,MEXICO,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7924
482,0.000,HENDERSON Lucas,CANADA,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7925
483,0.000,WAHL-BYDE Jacob,GREAT BRITAIN,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7926
484,0.000,EVENO Elouann,FRANCE,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7927
485,0.000,PLANTINGA Henri,NETHERLANDS,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7928
486,0.000,KEANE LEONG U-Quan,MALAYSIA,L,15,Sabre_Men_Junior,2024-06-27 03:18:24,7929
487,0.000,CHAN Man Hei,"HONG KONG, CHINA",R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7930
488,0.000,STANBEK Sultan,KAZAKHSTAN,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7931
489,0.000,BERKES David,AUSTRIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7932
490,0.000,ASLAN Eren,TÜRKIYE,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7933
491,0.000,FIEDOROWICZ Mikolaj,POLAND,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7934
492,0.000,SHELEKHOV Arseniy,_AIN,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,7935
493,0.000,GALLO OCHOA Ian,SPAIN,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7936
494,0.000,SIANO Mattia,ITALY,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7937
495,0.000,PALAKAWONGSE NA AYUTTHAYA Peam,THAILAND,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7938
496,0.000,ROS BADULES Angel,SPAIN,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,7939
497,0.000,BERRAK Candeniz,TÜRKIYE,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7940
498,0.000,WOODWARD Zachary,GREAT BRITAIN,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7941
499,0.000,TAKKA Arda,TÜRKIYE,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7942
500,0.000,UGURLU Mehmet Emir,TÜRKIYE,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7943
501,0.000,LIM Ern Emmanuel,SINGAPORE,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7944
502,0.000,LENNKH Nikolaus,AUSTRIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7945
503,0.000,PACHECO CORTES Juan Sebastian,COLOMBIA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7946
504,0.000,MUTLU Arda,TÜRKIYE,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7947
505,0.000,ARGIMON LLOBERAS Oriol,SPAIN,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7948
506,0.000,OUEDRAOGO Sougri-Noma Abdoul Rachid,BURKINA FASO,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7949
507,0.000,PROKOPIEV Miroslav,BULGARIA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7950
508,0.000,STIRPE Daniele,ITALY,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7951
509,0.000,PLANCKH Mathias,AUSTRIA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7952
510,0.000,KJARTANSSON Kjartan Gunnsteinn,ICELAND,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7953
511,0.000,MATTHIASSON Magnus,ICELAND,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7954
512,0.000,PRZYBYLSKI Mikolaj,POLAND,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7955
513,0.000,CZEGENY Kornel,HUNGARY,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7956
514,0.000,TAN Julius Xuan Lin,SINGAPORE,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7957
515,0.000,AU Cheuk Yi,"HONG KONG, CHINA",R,14,Sabre_Men_Junior,2024-06-27 03:18:24,7958
516,0.000,ALANAZI Abdulsalam,SAUDI ARABIA,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7959
517,0.000,SEE Kayden,SINGAPORE,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7960
518,0.000,KRAL Lumir,CZECHIA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7961
519,0.000,ALHASHEM Taha,SAUDI ARABIA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7962
520,0.000,ZAHREBELNIY Dmytrii,UKRAINE,L,15,Sabre_Men_Junior,2024-06-27 03:18:24,7963
521,0.000,WANG Will Yiyu,CANADA,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7964
522,0.000,LIVANOS Nikolaos,GREECE,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7965
523,0.000,OOI Shane Jun Ming,SINGAPORE,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7966
524,0.000,ONG Isaac Shao En,SINGAPORE,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7967
525,0.000,KOSKDERE Emir Yusuf,TÜRKIYE,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7968
526,0.000,TATULESCU Chrisley,ROMANIA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7969
527,0.000,ATANASOV Konstantin,BULGARIA,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7970
528,0.000,ALMANSAF Abdulaziz,SAUDI ARABIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7971
529,0.000,ALOBAID Fayadh,SAUDI ARABIA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7972
530,0.000,SCHUSTER Vencel,HUNGARY,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7973
531,0.000,SCHIFFER Mika,GERMANY,L,17,Sabre_Men_Junior,2024-06-27 03:18:24,7974
532,0.000,ZHANG Yu Peng,CANADA,L,16,Sabre_Men_Junior,2024-06-27 03:18:24,7975
533,0.000,LIN Steve,CANADA,L,16,Sabre_Men_Junior,2024-06-27 03:18:24,7976
534,0.000,CHAKAROV Yoan Angel,BULGARIA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7977
535,0.000,MILITARU David,ROMANIA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7978
536,0.000,KOLEV Ivan,BULGARIA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7979
537,0.000,LAZOV Dimitar,BULGARIA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7980
538,0.000,ALEXIEV Christian,BULGARIA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7981
539,0.000,COSTEA Andrei,ROMANIA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,7982
540,0.000,CHOI Ho Kiu,"HONG KONG, CHINA",R,15,Sabre_Men_Junior,2024-06-27 03:18:24,7983
541,0.000,MLADENOVIC Mihajlo,SERBIA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,7984
542,0.000,KITENOV Viktor,BULGARIA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7985
543,0.000,RACE Matia,SERBIA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,7986
544,0.000,AL ASHQAR Waseem,JORDAN,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7987
545,0.000,TONCHEV Dimitar,BULGARIA,L,15,Sabre_Men_Junior,2024-06-27 03:18:24,7988
546,0.000,HOCEVAR Miha,SLOVENIA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7989
547,0.000,STRAGALIS Theodoros,GREECE,L,19,Sabre_Men_Junior,2024-06-27 03:18:24,7990
548,0.000,MACHAJ Vojtech,CZECHIA,R,14,Sabre_Men_Junior,2024-06-27 03:18:24,7991
549,0.000,KOUMPAROS Michail,GREECE,R,14,Sabre_Men_Junior,2024-06-27 03:18:24,7992
550,0.000,GUMIEL YUSTE Marcos,SPAIN,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7993
551,0.000,GABRIC Strahinja,SERBIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7994
552,0.000,HE Bo Wen,USA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,7995
553,0.000,HENDERSON Jack,USA,L,17,Sabre_Men_Junior,2024-06-27 03:18:24,7996
554,0.000,CACEK Tomas,CZECHIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7997
555,0.000,VELAZQUEZ Matias,MEXICO,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,7998
551,0.000,GABRIC Strahinja,SERBIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,7999
552,0.000,HE Bo Wen,USA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,8000
553,0.000,HENDERSON Jack,USA,L,17,Sabre_Men_Junior,2024-06-27 03:18:24,8001
554,0.000,CACEK Tomas,CZECHIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8002
555,0.000,VELAZQUEZ Matias,MEXICO,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8003
551,0.000,GABRIC Strahinja,SERBIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8004
552,0.000,HE Bo Wen,USA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,8005
553,0.000,HENDERSON Jack,USA,L,17,Sabre_Men_Junior,2024-06-27 03:18:24,8006
554,0.000,CACEK Tomas,CZECHIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8007
555,0.000,VELAZQUEZ Matias,MEXICO,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8008
551,0.000,GABRIC Strahinja,SERBIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8009
552,0.000,HE Bo Wen,USA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,8010
553,0.000,HENDERSON Jack,USA,L,17,Sabre_Men_Junior,2024-06-27 03:18:24,8011
554,0.000,CACEK Tomas,CZECHIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8012
555,0.000,VELAZQUEZ Matias,MEXICO,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8013
6,115.000,HESHAM Ahmed,EGYPT,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8014
7,110.000,CANTINI Edoardo,ITALY,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8015
8,107.000,GARRIGUE Remi,FRANCE,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8016
9,96.000,KODIROV Zuhriddin,UZBEKISTAN,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8017
10,94.000,LUKASHENKO Darii,UKRAINE,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8018
11,87.000,GRAUDYN Pavel,_AIN,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8019
12,82.000,TOTH Bertalan,HUNGARY,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8020
13,74.000,ABDAZOV Islambek,UZBEKISTAN,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8021
14,68.000,NOFAL Zeyad,EGYPT,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8022
15,65.000,CHOI Silas,USA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8023
16,65.000,PARK In,KOREA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8024
17,64.500,DAULETNAZAROV Azizbek,UZBEKISTAN,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8025
18,60.000,KIM Shaun,USA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,8026
19,59.000,AYMURATOV Musa,UZBEKISTAN,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8027
20,58.000,BIRO Huba,HUNGARY,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8028
21,58.000,VIGH Benedek,HUNGARY,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8029
22,55.000,POGU Axel,FRANCE,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8030
23,54.000,STIGLIANO Marco,ITALY,L,19,Sabre_Men_Junior,2024-06-27 03:18:24,8031
24,53.000,GIRAULT Evann Jean Abba,NIGER,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8032
25,53.000,COUDERC Tom,FRANCE,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8033
26,52.500,ASLAN Tolga,TÜRKIYE,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8034
27,51.250,METHNER Philipp,GERMANY,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8035
28,49.000,FIGUEREDO SULIVERES Adrian,PUERTO RICO,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8036
29,46.000,HEATHCOCK Colin,USA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8037
30,46.000,CHAN Lok Hei Royce,"HONG KONG, CHINA",R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8038
31,46.000,DALLOS Benedek,HUNGARY,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8039
32,44.000,SATO Harumasa,JAPAN,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8040
33,43.000,KALENDER Enes Talha,TÜRKIYE,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8041
34,43.000,KOSTIUKOV Ilia,_AIN,L,19,Sabre_Men_Junior,2024-06-27 03:18:24,8042
35,42.500,YAMAN Furkan,TÜRKIYE,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8043
36,42.000,ZHANG Zezhong,CHINA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8044
37,41.000,HO Pak Lam Hugo,"HONG KONG, CHINA",R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8045
38,40.000,DENKIEWICZ Benedykt,POLAND,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8046
39,39.500,ZHU Zihao,CHINA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8047
40,38.500,KHODIR Yassin,EGYPT,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8048
41,38.500,CIDU Casian,ROMANIA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8049
42,38.000,REALE Edoardo,ITALY,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8050
43,37.000,SHALABY Adham,EGYPT,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8051
44,36.000,SILBERZWEIG Jordan,USA,L,19,Sabre_Men_Junior,2024-06-27 03:18:24,8052
45,35.000,KUTCHUKHIDZE Lasha,GEORGIA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8053
46,34.500,PAGANO Francesco,ITALY,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8054
47,34.000,WANG Tianhao,CHINA,L,19,Sabre_Men_Junior,2024-06-27 03:18:24,8055
48,33.500,ABDULKAREEM Mohammed,KUWAIT,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8056
49,32.000,AGHAEI Nima,IRAN,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8057
50,31.500,ZHAILYBAY Nurmukhammed,KAZAKHSTAN,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8058
51,31.000,LEE Chun Lam Marco,"HONG KONG, CHINA",R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8059
52,30.000,TENG Matthew,CANADA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8060
53,29.000,DODRILL Grant,USA,L,20,Sabre_Men_Junior,2024-06-27 03:18:24,8061
54,29.000,DAN Wei Zuo,SINGAPORE,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8062
55,28.250,BROU Inkosi,NIGERIA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,8063
56,28.000,KUPELI Adem Doruk,TÜRKIYE,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8064
57,28.000,DUCERF Benjamin,FRANCE,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8065
58,28.000,NURKATULY Kainazar,KAZAKHSTAN,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8066
59,27.250,FLOREZ Jaime,SPAIN,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8067
60,26.500,WANG Robert,USA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8068
61,26.500,LINSKY Matthew,USA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8069
62,26.000,SOHN Kevin,USA,L,19,Sabre_Men_Junior,2024-06-27 03:18:24,8070
63,26.000,BRONISZEWSKI Marcel,POLAND,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8071
64,26.000,PECH Kornel,HUNGARY,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8072
65,24.500,KUERBIS Jarl,GERMANY,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8073
66,24.250,KOLOBAIEV Dmitrii,UKRAINE,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8074
67,24.000,ABZHAL Bexultan,KAZAKHSTAN,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8075
68,24.000,DESROSIERS Olivier,CANADA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8076
69,23.750,ROBINSON William,CANADA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8077
70,22.500,CASAUS PIELAGO Jorge,SPAIN,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8078
71,22.000,LILOV Neil,USA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8079
72,22.000,ENACHE Mihnea,ROMANIA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8080
73,21.500,ROUVIERE Paul,FRANCE,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8081
74,21.250,WANG Charles,CANADA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8082
75,21.000,NAZLYMOV Andrei,USA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8083
76,21.000,THIAM Code,SENEGAL,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,8084
77,21.000,IBRIHEN Lotfi,ALGERIA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8085
78,21.000,DURAN GOYO Simon,VENEZUELA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8086
79,21.000,EICHHORN Lukas,PERU,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8087
80,20.000,CHON Taylor,USA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8088
81,20.000,TSYPIN Ivan,_AIN,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8089
82,19.000,FILEV Viktor,BULGARIA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8090
83,18.750,OLANGUA Asier,SPAIN,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8091
84,18.000,SOVAR Marco,ROMANIA,L,20,Sabre_Men_Junior,2024-06-27 03:18:24,8092
85,17.500,ERGASHBAY Kuanysh,KAZAKHSTAN,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8093
86,16.750,AKBAROV Murad,AZERBAIJAN,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8094
87,16.500,GEORGIEV Nikolay-Tomas,BULGARIA,R,15,Sabre_Men_Junior,2024-06-27 03:18:24,8095
88,16.000,ABDUKARIMBEKOV Sardor,UZBEKISTAN,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8096
89,16.000,BECKER Matheus,BRAZIL,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8097
90,16.000,LEE Yehun,KOREA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8098
91,16.000,SHIN Chanyang,KOREA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8099
92,15.750,ALAMMARI Husain,KUWAIT,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8100
93,14.500,CAGLAYAN Kerem,TÜRKIYE,L,18,Sabre_Men_Junior,2024-06-27 03:18:24,8101
94,14.500,ALAMR Mohammed,SAUDI ARABIA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8102
95,14.250,TOKER Ates Efe,TÜRKIYE,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8103
96,14.250,DENKIEWICZ Aleksander,POLAND,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8104
97,14.000,YOON Yongjin,KOREA,L,20,Sabre_Men_Junior,2024-06-27 03:18:24,8105
98,14.000,HOLZ Daniel,USA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,8106
99,14.000,ABDERRAHMANI Mohamed Sami,ALGERIA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8107
100,14.000,MOLINA PINEDA Moises,VENEZUELA,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8108
101,14.000,WANG Nicolas,USA,R,16,Sabre_Men_Junior,2024-06-27 03:18:24,8109
102,13.250,LAISHRAM Moramba,INDIA,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8110
103,13.250,ZAKUTNII Stanislav,UKRAINE,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8111
104,13.000,VAJDA Oszkar,HUNGARY,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8112
105,13.000,CICCHETTI Davide,ITALY,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8113
106,13.000,PETRUCZ Mirko,HUNGARY,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8114
107,13.000,ZHANG Bo,CHINA,L,19,Sabre_Men_Junior,2024-06-27 03:18:24,8115
108,13.000,HWANG Heesung,KOREA,R,20,Sabre_Men_Junior,2024-06-27 03:18:24,8116
109,13.000,GUILLEY Lucas,FRANCE,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8117
110,12.750,MARTIN Henry,GREAT BRITAIN,R,19,Sabre_Men_Junior,2024-06-27 03:18:24,8118
111,12.500,SAGARDI DIAZ David,SPAIN,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8119
112,12.250,PATTO Erico,BRAZIL,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8120
113,12.000,EL BOUNJAIMI Mohamed,MOROCCO,R,14,Sabre_Men_Junior,2024-06-27 03:18:24,8121
114,12.000,WOODWARD Connor Bryce,PUERTO RICO,L,18,Sabre_Men_Junior,2024-06-27 03:18:24,8122
115,12.000,PEREZ FOURCADE Cristobal,ARGENTINA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8123
116,12.000,CLEMENTE LIMPIO Pedro,VENEZUELA,R,18,Sabre_Men_Junior,2024-06-27 03:18:24,8124
117,12.000,GUEYE Ousmane,SENEGAL,R,17,Sabre_Men_Junior,2024-06-27 03:18:24,8125
